Position, Company, Location, Job Type, URL
Senior Developer, Classy Wheeler, Hong Kong Science Park New Territories, $15000 - $40000 a month, https://www.indeed.com/rc/clk?jk=05bce2c9e182fc3e&fccid=7e57982cb894da40&vjs=3
(Senior) Data Scientist, A.S. Watson, Fo Tan New Territories, Full-time, https://www.indeed.com/rc/clk?jk=750d52e324be0804&fccid=1f593f8528f0c819&vjs=3
Operation Officer (Global Market), Phillip Securities, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=716e5ecac3d13a90&fccid=b752cf438285f04b&vjs=3
Application Consultant, Fano Labs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=2466de954841533f&fccid=8667b7332d6fdca7&vjs=3
Operation Officer (Global Market), Phillip Securities, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=716e5ecac3d13a90&fccid=b752cf438285f04b&vjs=3
Director Advanced Analytics Claim & Underwriting, Manulife, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=38d4dad0db8df4d2&fccid=1747adf6142beb48&vjs=3
Full Stack Application Engineer - GPT Implementation ( 40-70k_), Hays, Hong Kong, Temporary, https://www.indeed.com/rc/clk?jk=2c295e499fa0b1ac&fccid=31670bef3ae6497b&vjs=3
Business Analyst /Electronic Trading - Permanent Headcount, Michael Page, Hong Kong, $900000 - $1500000 a year, https://www.indeed.com/rc/clk?jk=68b9da7d4577b0a4&fccid=77087bd1709a8148&vjs=3
Health & Wellness Analytics Senior/Principal (Associate Director / Senior Manager), AIA, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=34bf40f61f04f086&fccid=004041685e219574&vjs=3
Project Manager (Public Sector), PERSOLKELLY_RHQ, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=ff9e33395e5eda0a&fccid=8ec5dcef1e43798c&vjs=3
Quantitative trader Cryptocurrencies, Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=25ae8d43d7f37edf&fccid=77087bd1709a8148&vjs=3
Sr Full Stack Developer, Appnovation Technologies, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=54e2f8bf516e6866&fccid=44fd14c53aec5d7e&vjs=3
SAS Consultant, Thakral One Inc., Hong Kong, None, https://www.indeed.com/company/Thakral-One-Inc./jobs/SAS-Consultant-85bc5aa1768d2cc1?fccid=b22fedf7cbc90440&vjs=3
eCommerce Support Engineer, Silicon Valley Associates Recruitment (Hong Kong), Hong Kong, $420000 a year, https://www.indeed.com/rc/clk?jk=7400193e49f7adc9&fccid=dd616958bd9ddc12&vjs=3
Software Engineer (Mobile Game Development), Outblaze Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6dbf18dcba7f0dc1&fccid=b3dbc2e407d58d8e&vjs=3
Citrix and DevOps Engineer, Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=8bb2480ba493de39&fccid=77087bd1709a8148&vjs=3
Data Analytics and CRM Manager (Digital) - Hang Seng Bank (HK), HSBC HK, Central Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=ff2fe9a2dfbcb7d2&fccid=04c9b139c84ea1b5&vjs=3
Senior Data Analyst, Convoy Global Holdings Limited, Wan Chai Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=3f317aff7d42ee23&fccid=2ee9a24dbe5b9aaf&vjs=3
Investment Business Analyst, Hays, Hong Kong, Temporary, https://www.indeed.com/rc/clk?jk=7726b4fade754bfa&fccid=31670bef3ae6497b&vjs=3
Senior Data Analyst, Convoy Global Holdings Limited, Wan Chai Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=3f317aff7d42ee23&fccid=2ee9a24dbe5b9aaf&vjs=3
Senior Python Engineer (Events / ETS / SaaS), Grit Search, Hong Kong, $5000 a month, https://www.indeed.com/rc/clk?jk=91ebd56137c04f50&fccid=85c35938532a1f91&vjs=3
Assistant Manager Platform Engineering, FWD Insurance, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=069c0103163ae38f&fccid=b6615eee465292e9&vjs=3
Postdoctoral Researcher Computer Vision and AI / Mechatronics and Control, Hong Kong Productivity Council, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=62852bbd58eeadd1&fccid=623383baa47ee843&vjs=3
Software Engineer, C&T Group, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=ed34fa1c582a2ecd&fccid=5710ac7e5f14e401&vjs=3
Business Analytics Lead - American Insurer, Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=089a05647b9d06e6&fccid=77087bd1709a8148&vjs=3
PMO Analyst - up to 30k - 12 months contract, Manpower, Kwun Tong Kowloon, $18000 a month, https://www.indeed.com/rc/clk?jk=011388ac6239db25&fccid=1a17983a910f73d8&vjs=3
Financial Services Assurance - APAC Data Analytics - Enablement Lead - Hong Kong, EY, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=ca737e647cf42593&fccid=1544766d4c2915b0&vjs=3
Junior Programmer /Developer, Swing Consulting, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=20792d3bb59e9666&fccid=b6285137c7f32920&vjs=3
Machine Learning Specialist x 1, Pacific Careers, Hong Kong, $30000 - $45000 a month, https://www.indeed.com/rc/clk?jk=5153704c77d3eaa4&fccid=8aa104e7f8db0cd3&vjs=3
Full Stack Developer, Silicon Valley Associates Recruitment (Hong Kong), Central Hong Kong Island, $420000 a year, https://www.indeed.com/rc/clk?jk=c3454e852d2e12ff&fccid=dd616958bd9ddc12&vjs=3
Senior Investment Consulting Analyst, Mercer, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=bf1dc4faa44cb74f&fccid=d9f4e1b2980098ea&vjs=3
Data Analysts / Senior Data Scientist / Trainee Analysts x 20 (Python BI Mapping MDM), Seamatch Asia, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=6fbbf84c303c052b&fccid=f4b6db984c9a7118&vjs=3
Software QA Engineer / QA Tester / UAT Tester | ( Manual / Automation ), osmium consulting group, Tsim Sha Tsui Kowloon, $25000 - $40000 a month, https://www.indeed.com/company/Osmium-Consulting-Group/jobs/Software-Test-Engineer-f6a20f8aca4c6abe?fccid=555a5db30b5b507a&vjs=3
Electrical Engineer (Hardware), Modo Company Limited, Pok Fu Lam Hong Kong Island, $18000 - $22000 a month, https://www.indeed.com/company/Modo-Company-Limited/jobs/Electrical-Engineer-80efeed4fa6676b6?fccid=ef99e996410f0038&vjs=3
Quantitative Research Analyst, Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=9c66d49a7ac2e692&fccid=77087bd1709a8148&vjs=3
AI Data Architecture- Chinese Bank, Michael Page, Hong Kong, $60000 - $70000 a month, https://www.indeed.com/rc/clk?jk=89521f2e6f9c0bb2&fccid=77087bd1709a8148&vjs=3
System Analyst, TAL Apparel, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=0bcb8778d42f635a&fccid=08bf68801ec8b8c1&vjs=3
IT Project Manager, Silicon Valley Associates Recruitment (Hong Kong), Kowloon, $520000 a year, https://www.indeed.com/rc/clk?jk=72246eeb3d171c0a&fccid=dd616958bd9ddc12&vjs=3
Data Scientist (Public Sector Python), PERSOLKELLY Hong Kong, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=df991c628683e109&fccid=8ec5dcef1e43798c&vjs=3
System Analyst, Hong Kong R&D Centre for Logistics, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=939430b717e6f49a&fccid=96b0bd698f55d24d&vjs=3
Assistant Vice President - Derivatives Clearing Systems - IT, Hong Kong Exchanges and Clearing Limited, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=7a9d299a18845cbb&fccid=031fcbd781d7a179&vjs=3
Manual Quality Assurance Engineer (Mid Level), Crypto.com, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=35983e1cb9d31b78&fccid=18bfd14af40ab66a&vjs=3
Managing Consultant / Package Solution Consultant / Application Developer (Salesforce), Classy Wheeler, Quarry Bay Hong Kong Island, $50000 - $100000 a month, https://www.indeed.com/rc/clk?jk=1fb9002a8cd76ff2&fccid=7e57982cb894da40&vjs=3
Senior Research Assistant (holding the functional title of Data Analyst), Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=13f8224db39fa9b2&fccid=4101b27de861d291&vjs=3
Computer Technician II (carrying the job title of ‘Programmer’), The Chinese University of Hong Kong 香港中文大學, Hong Kong, Fresh graduate, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxQ3t3yLFY-w95Ni3Dpt800oEoOEOBWpOch7vZ8b6qe4o9v8w8Vg3fugWcWaQWmK76hl-Jq7QrlJ3i21uERfzUowrhP-WX2SfdsZ38iDzYgyR6XKCgvVkdxdmCynt49ldkFYQNSq-rfBAtP2RQ76pd9eC-thUTzbIaNW6VaO84GAOM4tbHf9qv-3unahdKGi2yhjfWTuPIM-E95CtHJAglsF3x2RnQ9EDCiXCRjmP3nUxc6hbI3e2cJTTYBiYqp2MdV5gM-qbcS4w76fnewCQfGVRSUm37jKLtt-iFQPrh547bQ40__wGRJKDucwXlFJ8haR0AdrTQe5hxWV9Wxo8601BW26FwVV2bNDO7SPE3xO1Fzf_4k6_tirxBTCQqL7ePHaxXnr6GTdttpw6Zk1GzmnhU109XTu24-el-RBkCTgCiq-g94AQzNQlcBGym9rSuKzX_DnE1abPhU3CGxaTgCA1IkbYbVcfc6ollytTnNxfcZjBsHT7j4jB0645zqtFy4QWzuUdew2o7DTaY72kTs7VLUW7t038iDGo9Gx2rJRoRpAxg8dnokt9jdY-mT44T-ctpQih29sdXEbnpcDES5vkNCJviEzELvKMijOLHWf4_8PviT9u2qYI5QVQWvoEWR8CGttYqyCiCy1NByamd-9QRH6ymCTlO9NBYsTGJ8U4w==&xkcb=SoB4-_M3LY93fvRBUR0HbzkdCdPP&p=10&fvj=0&vjs=3
System Engineer, Data Digitalisation Limited, New Territories, Full-time, https://www.indeed.com/rc/clk?jk=b9765a8f0542dbb2&fccid=0f2cdfb26e0cdb44&vjs=3
Analyst Programmer / Software Specialist, Acts Consulting Co. 毅知顧問公司, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4029173326c99bc1&fccid=dae5a3895a63da24&vjs=3
Senior Software Developer, Radica Systems Limited, Sha Tin New Territories, Full-time, https://www.indeed.com/rc/clk?jk=f38c7d6e4a8de99d&fccid=3422fb08b9e4318a&vjs=3
Senior Data Analyst, Easy Job Centre, Kwun Tong Kowloon, $20000 - $40000 a month, https://www.indeed.com/rc/clk?jk=59f674a23c1390dd&fccid=9569c3c2b5b79e0e&vjs=3
Senior Azure Consultant, ITCS Group, Hong Kong, Contract, https://www.indeed.com/rc/clk?jk=6f11617d54ba2a7b&fccid=b63e6d54592eca9a&vjs=3
Quant Researcher – Singapore or Hong Kong, Oxford Knight, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=3d3dd44f050df957&fccid=f899e7913842c051&vjs=3
Data Analyst (Banking), Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=ae3795c6e2108f35&fccid=31670bef3ae6497b&vjs=3
Data Scientist, Worldwide Consulting Group, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=0528fbab20045ed7&fccid=32ad20bd5f1f6376&vjs=3
Network Software Engineer - IC, Classy Wheeler, North Point Hong Kong Island, $25000 - $35000 a month, https://www.indeed.com/rc/clk?jk=ea7311416414139b&fccid=7e57982cb894da40&vjs=3
Senior Data Science Analyst, AXA Hong Kong, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxSOXCvkYbw-tCgHdfZzhfz60SbuoEWeyUY8bt2EhovQqb90tqAd7yPqsjZ1KGX9szM7fhLkCzVs_ULGTx42UGBvBBvDausUzn8j8lVhEj6TuL0RWcM7F-feYtjGoYRdB5NDDTvwVcLd5KnHqeNkXv-dqlu_lMV_t9EauBdu7B3AHfHjXc0jaWXZ8lm1lwnNJBYjzZ4zSbwjH9FM0_RhweqJeCs1qcCCdlEdz5ISP1yOGTyWv8lJV8NCFQigvUr-9YFVZ2Ex-fp8Zbg20s0QNvKinriysbEQuvmGaSQ7ILmez1BwR80P5m6kPz1t1iPmR7Z3GhHjYesTre0aYl25xLeYe5DC2z0T5533TKbVcIkiRt0iysxbUAR0OsydaMUmKUEWyCIOMXAyL86DBe2rjKD8_0P4Xx4nZp-wfH8ZegMGs59rs6TMvHjk56TU7GOGw14LQjlXrIpuBB6lgDJN0w8YlyLMuieT-5LWuzz4_y3t6KEKHIHuvKwax7WvgrafMJyvRZTggN6Bpi0DDSgANCdxiovowIRV2PVRIXgQlbi13AoMuNIwSiCjESDNTOyflsTqdU3lwh0WEIY-nVF1L6vUxWX2Uqy7agSsg4A8vu4hnvYTgomFvXFChJXnUM7lAwFIe_kyA9w05Pzb_A5T9M7-p8pyQ_504uNxP36PIYoOcw==&xkcb=SoDQ-_M3LY93IyRYGp0ObzkdCdPP&p=5&fvj=0&vjs=3
Quantitative Developer Intern - Full-time, Y-Intercept (Hong Kong) Limited, Remote in Central Hong Kong Island, $35000 - $54500 a month, https://www.indeed.com/company/Y--Intercept-(Hong-Kong)-Limited/jobs/Quantitative-Model-Developer-5e96cf2d71dac2fa?fccid=34e30dcb9d0f5732&vjs=3
Costing/Financial Analyst, A Start Personnel Limited, Tsuen Wan New Territories, $30000 - $36000 a month, https://www.indeed.com/company/A-Start-Personnel-Limited/jobs/Cost-Analyst-739e048e793a6943?fccid=501850b01f08dde3&vjs=3
Data Engineer - Property Developer (40k / Month), KOS International Limited, Hong Kong, $40000 a month, https://www.indeed.com/rc/clk?jk=ad33241ea57a222c&fccid=aa207b9300cdbd0f&vjs=3
Technical Lead - Digital & Analytics Platform Transformation, Page Personnel, Remote in Hong Kong, $45000 - $78000 a month, https://www.indeed.com/rc/clk?jk=ada560a3174681e0&fccid=e5ea1ff710ce39ca&vjs=3
Senior Data Analytics Analyst / Senior BI Developer, Classy Wheeler, Hong Kong Science Park New Territories, $18000 - $40000 a month, https://www.indeed.com/rc/clk?jk=8fd9d1b0050a7e2b&fccid=7e57982cb894da40&vjs=3
Sales Engineer, Fano Labs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f64c8d65e71bd5bd&fccid=8667b7332d6fdca7&vjs=3
Senior Software Engineer / Software Engineer, Sebit Company, New Territories, N/A, https://www.indeed.com/rc/clk?jk=265a859360d5bf9f&fccid=4dde5e36e8d6aa7a&vjs=3
Officer to Assistant Manager (Retail Modeling and Credit Strategy) RMD, ICBC Asia, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=ef903dfa0d9ba148&fccid=b37a09164864a534&vjs=3
Assistant Data Architect, Michael Page, Central and Western District Hong Kong Island, $55000 - $60000 a month, https://www.indeed.com/rc/clk?jk=c094af04baa42033&fccid=77087bd1709a8148&vjs=3
Officer to Assistant Manager (Retail Modeling and Credit Strategy) RMD, ICBC Asia, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=ef903dfa0d9ba148&fccid=b37a09164864a534&vjs=3
Senior Technical Officer Radio Access Network Planning and Design, PCCW Global, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=1db2094526912a61&fccid=0a0f173197921f5c&vjs=3
Sale Support Officer, 中國移動, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=49370d2cfbc4fb3a&fccid=3e35b312a0bacf8b&vjs=3
Technical Lead (Cloud) (Public Enterprise) - IC, Classy Wheeler, Fo Tan New Territories, $40000 - $60000 a month, https://www.indeed.com/rc/clk?jk=d5808bb3dc1809cb&fccid=7e57982cb894da40&vjs=3
Project Manager (Ref no. CPMBSD2308024), Infotech Services, Kowloon Bay Kowloon, Contract, https://www.indeed.com/rc/clk?jk=2d56f0ef4db804fb&fccid=e2c2b95d8a917e45&vjs=3
Platform Engineer - Mox, Standard Chartered, Hong Kong, None, https://www.indeed.com/rc/clk?jk=b4614a0a8c624595&fccid=5249cd8e17163cb5&vjs=3
System Analyst (General Insurance) - IC, Classy Wheeler, Central Hong Kong Island, $20000 - $30000 a month, https://www.indeed.com/rc/clk?jk=4dcdbe2ccbee637b&fccid=7e57982cb894da40&vjs=3
Ethical Hacker (m/f/d), SRLabs, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=c73002f5891fcd06&fccid=4b6f06f9d9209208&vjs=3
Programmer (Application Services) ITSC, Lingnan University, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=9479a1a138bd7093&fccid=e62204a28cd57825&vjs=3
Prime Services System Developer - Margin & Risk, BNP Paribas, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=cb6b4b6a00b750cd&fccid=1392500f835bba92&vjs=3
Assistant Project Manager (Data  40-50k), Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=abb2e3a05370a846&fccid=31670bef3ae6497b&vjs=3
Head of Growth Marketing (Hong Kong), foodpanda Hong Kong, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=664157ed04564298&fccid=8bf6fce5822c5030&vjs=3
Assistant Quantitative Research Manager - Hang Seng Indexes - Hang Seng Bank (HK), HSBC, Central Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=d5c53c5031b5d931&fccid=04c9b139c84ea1b5&vjs=3
IT Officer, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Fresh graduate, https://www.indeed.com/rc/clk?jk=f17bf699d7e3bc49&fccid=d06334a15b40ba2f&vjs=3
Digital Consultant APAC, Richemont, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6fd92a39485a8092&fccid=8e2946f10f334da4&vjs=3
IT Officer, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Fresh graduate, https://www.indeed.com/rc/clk?jk=f17bf699d7e3bc49&fccid=d06334a15b40ba2f&vjs=3
Technical Specialist, Edvance Technology (Hong Kong), Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=8e46c1a3d4981963&fccid=ac94033897e6b12d&vjs=3
Assistant Manager / Senior Officer - Finance, Hong Kong Broadband Network, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=b1df48901612f597&fccid=74f2f231c829a39e&vjs=3
Senior Staff DevOps Engineer- Mox, Standard Chartered, Quarry Bay Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=75cb20bc354b5020&fccid=5249cd8e17163cb5&vjs=3
Credit Rapid Application Developer, BNP Paribas, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=232a8a0aae210c96&fccid=1392500f835bba92&vjs=3
Assistant Engineer, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Full-time, https://www.indeed.com/rc/clk?jk=b7c5695b83d161cc&fccid=d06334a15b40ba2f&vjs=3
Software Engineer – IoT / Smart City Solution, Analogue Holdings Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=a5654f7e5fdc92a0&fccid=a5b0ac45e136629b&vjs=3
Consulting-FSFinancial Risk Management(Liquidity&Interest Rate Risk)-Senior Associate-Hong Kong, EY, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=348bbeb5f97799fd&fccid=1544766d4c2915b0&vjs=3
Senior Bioinformatician (Hong Kong based), Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=2da37c6c1fbe4877&fccid=77087bd1709a8148&vjs=3
Senior Associates/Manager - Transaction Services – Business Valuation, Moore Stephens Hong Kong, Tsim Sha Tsui Kowloon, N/A, https://www.indeed.com/rc/clk?jk=bc09257405f397a0&fccid=421a1a1ba27c7880&vjs=3
Project Manager – Automation Framework Development, We Software Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6eb1319408a4043b&fccid=0cdd82c359940b21&vjs=3
Solution Analyst – Finance & Procurement Systems, Cathay Pacific, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=0732019b72330a17&fccid=db1582c344bff845&vjs=3
Software Developer – Hong Kong, GFO-X, Central Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=798f057d35c58508&fccid=2f42ead1fc444951&vjs=3
Assistant HK Index Manager - Hang Seng Indexes - Hang Seng Bank (HK), HSBC HK, Central Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=0ebae9b4174f3169&fccid=04c9b139c84ea1b5&vjs=3
Web Developer (Linux Python or C++ over $45K), CL Technical Services Ltd., Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZyeUXg36jB7V4SHM_u3m54eedKvJGaXAQDFlyPEia9-ADcotfSbDkmgFQ1G5RkAVyozSl4YLIbg2pU5d0jh4Kb_kl3gDOMGDejtf86xGeNhRasbjh6xYVD6zpU_SAAx92PXMJdVzgGy_Wl_QtfNqQiZErMARN17je1XyAKmyFsPLG-nN_Ve1054iSmHJuDL6-RvWRVprFP7BRmkloBlVZKdO_lldw5EhNcY4Z8SUk42POecZ9a5DMV1T_DAj7ZYXLBOGpBZmsAi59KdWniovcDyJ_Kge-X6pa2vR221WwVnhqBK5gscLf31lZTr67bnQJOFuDF9YSp7eK-GTWUM_TYKyEbluns7PGplvPpco640qPZ0k1iw3o5HGJMAkXUAZu7Xzp5CA0WTWR_0I7eUAnyTg0dl_jibgv9560udV5-1wUgQTZloGh0LygNfCEiWdZ3Szc5_yXhzc30HNR9d-3SpfbA_GJaO2av_2Qj4A53tjYO4kF8qyk3CzQjFuL3wSERYsuWjXP3qyboRW4kksB5vgeVNbi2EVzQczP7OoU9zo1k3TFYT0pqfi2HqEOGGr2b_WajiS3XJSJJZD-V6wPESOF8dcnqURovIAcWfDXoKJ1DgWxjecYWyOQPkz40gWoc7g_4wG9rf_cxwgf--vY7dIBuMGiVY8VbsdzlvfRuLSL4Rfp0VwBSwFkT0hlihqcSLB1l_ZydRTwGc9SXaw9bkAXpv83pf6D-7gO41pL1K3edwHZ0M2Qq00QKoJUDomfoBCTxoUC3P3DCOh1H9z4jhdHwRmfdqjRRyZL-TgfR8s0ruv4ki9QfVQl644XOvFLys_Zl2NZMFynr9anWi7hINK2-xPvWa9Ag==&xkcb=SoC3-_M3LY92RaxYA50FbzkdCdPP&p=14&fvj=0&vjs=3
Software Quality Assurance Tester (QA), Swing Consulting, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=89dc2a201059133e&fccid=b6285137c7f32920&vjs=3
Consulting - Financial Services - Financial Risk Management - Senior Consultant - Hong Kong, EY, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=58524702f556a820&fccid=1544766d4c2915b0&vjs=3
System Analyst, Gold Personnel, None, Permanent, https://www.indeed.com/rc/clk?jk=2d7d1f020e75bf32&fccid=d0b4d96f179f9cce&vjs=3
Associate / Senior Associate - Data Analyst / Engineer - Actuarial - Hong Kong, PwC, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=0f52e64f8cf93896&fccid=5e964c4afc56b180&vjs=3
Analyst - BI / Data Analysis, PEOBASE Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=02ea40f516067f82&fccid=4e3be47709d0a343&vjs=3
Business Analyst / Data Analysts / Data Scientist / Trainee Analysts, Seamatch Asia, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=b122813ca6e9486c&fccid=f4b6db984c9a7118&vjs=3
Data Analytics - Manager, Oliver James Associates, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=1d6bb337dc718af0&fccid=f9e878a529d07726&vjs=3
Assistant Manager – Analytics & Data Engineering, Sun Hung Kai Properties, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=e84af52ea9b20d6f&fccid=d0c0bf161993feaa&vjs=3
Programmer / Analyst Programmer, ORIENTAL HUMAN RESOURCES LIMITED, Hong Kong, Fresh graduate, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZyeUXg36jB7V4SHM_u3m54e77KoOSk6WaBn9mtYFBZSZq_gsqVk9MrSFtX2AKiQAC93bhZjFjzhQWhGGnwBDwZOhwvJXM9VqM3tU0OCNrOGaGHoSd_M9QyipqLePbxjiNWIW9SoEyC2gkPQMK4z1kmJQiwdrSqwlei2qb3t8O2H6jKpvELOI9R1oj9BGRC4Xil3vWMv2hyIuIeP51T3dcs9W573EPYmk7Br7J-o0S0up2YXZ2UJQ902fMItB8sT8Vs3On7t4cUwCRpPU7oXUA5-UG5EfRLOn0NmxUDZNCgOYxMkSVnXph7d1yBIL0xFD8d7kpiCTco8_YcvjC5MTcBAi1i2f_M9ec3e_LNqZ_FW5HPRqWSBxGEtm1h-PPL5fweg4ma-MI_Pi1q7dqgAuO_E0VbB2juS8eE5wqYWi2EP2Xl9MxYPMvurlzXCE-W2NYaNjRjwR_Z8ObMHXaBiO_9Xqt5eKvyrwh7gWtQmkEAb4y0BnO6QB1aVUxw-WdNQWKf0-_cyh-jJmrQZAJMgGjjckrJ-neeNNidL29Hd6EDr5xIfRD3SuQx9foyG7sC0MwdRAiN0gdxKeGcTaOgcEG7tGzIGUqX93eKk6grYp5bIlaZBurTa-vDus4-hikzMJ657S8EefYXKb2x9FYchRwIlIxlIgsPYG_3UmpWF-nBg8zfVAbZjGVYOo2qjPbWwOsY3s-DYy9MtqGMhj7M1kLQnO0e5Wkw1B7Oe4urAk44SLArwhJt9o9kzWghPxjv_gOqfL4Do-xwyL4HumjRCmkhY1uZQOywTj_mwkKb_09oF1CJB-IyuTLuKN3QBfH3woobzhvz60w30itm-kIR5GSVY=&xkcb=SoB1-_M3LY92BVRBUR0BbzkdCdPP&p=8&fvj=0&vjs=3
Full Stack Developer, Blockchain Solutions, Sha Tin New Territories, Full-time, https://www.indeed.com/rc/clk?jk=f88d7008667b97b0&fccid=594e6f7124ab98aa&vjs=3
DevOps Engineer, Radica Systems Limited, Remote in Sha Tin New Territories, Full-time, https://www.indeed.com/company/Radica-Systems-Limited/jobs/Development-Operations-Engineer-2263e31c03ec3724?fccid=3422fb08b9e4318a&vjs=3
DevOps Engineer, Wizpresso, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=256095a3c36ce50e&fccid=dafb09b4ae15654b&vjs=3
Assistant Manager Software Development, Hong Kong Productivity Council, Hong Kong, Contract, https://www.indeed.com/rc/clk?jk=ccd00b8320c1edaf&fccid=623383baa47ee843&vjs=3
Postdoctoral Fellow / Research Associate / Scientific Programmer / Research Assistant, AiDLab, Pak Shek Kok New Territories, N/A, https://www.indeed.com/rc/clk?jk=cc72c403ad9205c6&fccid=6a1810a70c3a0a5d&vjs=3
(Junior) DevOps Engineer, Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=cb950e1823c6c7bd&fccid=31670bef3ae6497b&vjs=3
Consulting - Cyber Security - Cyber Threat Management - Senior Associate - Hong Kong, EY, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f80eac1185db9b2a&fccid=1544766d4c2915b0&vjs=3
Data Analysts / Senior Data Scientist /Trainee Analysts (Python R Power BI Tableau), Seamatch Asia, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=3ea9be06aab78558&fccid=f4b6db984c9a7118&vjs=3
IT Engineer - AI & Robotics, Page Personnel, Hong Kong, $15000 - $25000 a month, https://www.indeed.com/rc/clk?jk=57c86b5b2008eb02&fccid=e5ea1ff710ce39ca&vjs=3
